"","RiskFactorID","RiskFactorValue","FactorValue","comment"
"1245",113,93,0.385325340174402,"FutSmoking"
"1246",113,94,0.389468623402084,"FutSmoking"
"1247",113,95,0.393611906629765,"FutSmoking"
"1248",113,96,0.397755189857447,"FutSmoking"
"1249",113,97,0.401898473085129,"FutSmoking"
"1250",113,98,0.406041756312811,"FutSmoking"
"1251",113,99,0.410185039540492,"FutSmoking"
"1252",113,100,0.414328322768174,"FutSmoking"
"1253",113,101,0.418471605995856,"FutSmoking"
"1254",113,102,0.422614889223538,"FutSmoking"
"1255",113,103,0.426758172451219,"FutSmoking"
"1256",113,104,0.430901455678901,"FutSmoking"
"1257",113,105,0.435044738906583,"FutSmoking"
"1258",113,106,0.439188022134264,"FutSmoking"
"1259",113,107,0.443331305361946,"FutSmoking"
"1260",113,108,0.447474588589628,"FutSmoking"
"1261",113,109,0.45161787181731,"FutSmoking"
"1262",113,110,0.455761155044991,"FutSmoking"
"1263",113,111,0.459904438272673,"FutSmoking"
"1264",113,112,0.464047721500355,"FutSmoking"
"1265",113,113,0.468191004728037,"FutSmoking"
"1266",113,114,0.472334287955718,"FutSmoking"
"1267",113,115,0.4764775711834,"FutSmoking"
"1268",113,116,0.480620854411082,"FutSmoking"
"1269",113,117,0.484764137638764,"FutSmoking"
"1270",113,118,0.488907420866445,"FutSmoking"
"1271",113,119,0.493050704094127,"FutSmoking"
"1272",113,120,0.497193987321809,"FutSmoking"
"1273",202,0,0,"NA"
"1274",202,1,-0.0770401995240505,"CC"
"1275",202,2,0.321725787163496,"CA"
"1276",202,3,0.720479060704686,"AA"
"1277",203,0,0,"NA"
"1278",203,1,-0.129929730097467,"TT"
"1279",203,2,0.0440553333307931,"CC"
"1280",203,3,0.101216340579542,"CT"
